"gameid","team1","team2","set","team1pts","team2pts","team1setwon","team2setwon","team1sets","team2sets","team1win","team2win"
6173843,"Wisconsin","Indiana",1,25,13,1,0,3,0,1,0
6173843,"Wisconsin","Indiana",3,25,18,1,0,3,0,1,0
6173861,"Ohio St.","Bowling Green",5,15,7,1,0,3,2,1,0
6173861,"Ohio St.","Bowling Green",3,23,25,0,1,3,2,1,0
6173861,"Ohio St.","Bowling Green",1,25,20,1,0,3,2,1,0
6173861,"Ohio St.","Bowling Green",4,25,16,1,0,3,2,1,0
6173861,"Ohio St.","Bowling Green",2,15,25,0,1,3,2,1,0
6173862,"ETSU","Ohio St.",3,19,25,0,1,0,3,0,1
6173862,"ETSU","Ohio St.",1,15,25,0,1,0,3,0,1
6173862,"ETSU","Ohio St.",2,13,25,0,1,0,3,0,1
6173863,"Ohio St.","Georgia Tech",1,25,20,1,0,1,3,0,1
6173863,"Ohio St.","Georgia Tech",2,19,25,0,1,1,3,0,1
6173863,"Ohio St.","Georgia Tech",3,15,25,0,1,1,3,0,1
6173863,"Ohio St.","Georgia Tech",4,25,27,0,1,1,3,0,1
6173864,"Ohio St.","Georgia Tech",3,18,25,0,1,1,3,0,1
6173864,"Ohio St.","Georgia Tech",1,22,25,0,1,1,3,0,1
6173864,"Ohio St.","Georgia Tech",2,26,24,1,0,1,3,0,1
6173864,"Ohio St.","Georgia Tech",4,20,25,0,1,1,3,0,1
6173865,"Stanford","Ohio St.",3,25,23,1,0,3,0,1,0
6173865,"Stanford","Ohio St.",1,25,19,1,0,3,0,1,0
6173865,"Stanford","Ohio St.",2,25,16,1,0,3,0,1,0
6173866,"Nebraska","Ohio St.",2,25,16,1,0,3,0,1,0
6173866,"Nebraska","Ohio St.",3,25,21,1,0,3,0,1,0
6173866,"Nebraska","Ohio St.",1,25,14,1,0,3,0,1,0
6173879,"Wisconsin","Tennessee",5,15,13,1,0,3,2,1,0
6173879,"Wisconsin","Tennessee",2,25,23,1,0,3,2,1,0
6173879,"Wisconsin","Tennessee",4,20,25,0,1,3,2,1,0
6173879,"Wisconsin","Tennessee",3,18,25,0,1,3,2,1,0
6173879,"Wisconsin","Tennessee",1,25,16,1,0,3,2,1,0
6173880,"Wisconsin","Miami (FL)",3,25,15,1,0,3,0,1,0
6173880,"Wisconsin","Miami (FL)",2,25,23,1,0,3,0,1,0
6173880,"Wisconsin","Miami (FL)",1,25,11,1,0,3,0,1,0
6173884,"Arkansas","Michigan",1,25,16,1,0,3,0,1,0
6173884,"Arkansas","Michigan",2,25,17,1,0,3,0,1,0
6173884,"Arkansas","Michigan",3,25,23,1,0,3,0,1,0
6173886,"Arkansas","Wisconsin",4,25,22,1,0,2,3,0,1
6173886,"Arkansas","Wisconsin",2,20,25,0,1,2,3,0,1
6173886,"Arkansas","Wisconsin",3,24,26,0,1,2,3,0,1
6173886,"Arkansas","Wisconsin",5,13,15,0,1,2,3,0,1
6173886,"Arkansas","Wisconsin",1,25,21,1,0,2,3,0,1
6173887,"Arkansas","Wisconsin",1,22,25,0,1,0,3,0,1
6173887,"Arkansas","Wisconsin",3,17,25,0,1,0,3,0,1
6173887,"Arkansas","Wisconsin",2,16,25,0,1,0,3,0,1
6173888,"Wisconsin","Arizona",3,25,20,1,0,3,0,1,0
6173888,"Wisconsin","Arizona",2,25,21,1,0,3,0,1,0
6173888,"Wisconsin","Arizona",1,25,17,1,0,3,0,1,0
6173889,"Marquette","Wisconsin",2,25,20,1,0,1,3,0,1
6173889,"Marquette","Wisconsin",4,18,25,0,1,1,3,0,1
6173889,"Marquette","Wisconsin",3,24,26,0,1,1,3,0,1
6173889,"Marquette","Wisconsin",1,26,28,0,1,1,3,0,1
6173890,"Florida","Wisconsin",2,25,22,1,0,2,3,0,1
6173890,"Florida","Wisconsin",4,22,25,0,1,2,3,0,1
6173890,"Florida","Wisconsin",3,21,25,0,1,2,3,0,1
6173890,"Florida","Wisconsin",5,13,15,0,1,2,3,0,1
6173890,"Florida","Wisconsin",1,25,15,1,0,2,3,0,1
6173891,"Northwestern","Wisconsin",1,18,25,0,1,0,3,0,1
6173891,"Northwestern","Wisconsin",3,13,25,0,1,0,3,0,1
6173891,"Northwestern","Wisconsin",2,12,25,0,1,0,3,0,1
6173893,"Wisconsin","Baylor",4,25,17,1,0,3,1,1,0
6173893,"Wisconsin","Baylor",1,25,20,1,0,3,1,1,0
6173893,"Wisconsin","Baylor",3,20,25,0,1,3,1,1,0
6173893,"Wisconsin","Baylor",2,25,14,1,0,3,1,1,0
6173894,"Wisconsin","TCU",2,25,19,1,0,3,0,1,0
6173894,"Wisconsin","TCU",3,25,21,1,0,3,0,1,0
6173894,"Wisconsin","TCU",1,25,16,1,0,3,0,1,0
6173905,"Boston College","Michigan",2,25,22,1,0,3,0,1,0
6173905,"Boston College","Michigan",1,25,18,1,0,3,0,1,0
6173905,"Boston College","Michigan",3,25,14,1,0,3,0,1,0
6173906,"Michigan","Sacred Heart",3,25,15,1,0,3,0,1,0
6173906,"Michigan","Sacred Heart",2,25,13,1,0,3,0,1,0
6173906,"Michigan","Sacred Heart",1,28,26,1,0,3,0,1,0
6173907,"Michigan","Western Mich.",1,17,25,0,1,0,3,0,1
6173907,"Michigan","Western Mich.",3,19,25,0,1,0,3,0,1
6173907,"Michigan","Western Mich.",2,21,25,0,1,0,3,0,1
6173908,"Colorado St.","Michigan",1,25,27,0,1,3,2,1,0
6173908,"Colorado St.","Michigan",3,25,22,1,0,3,2,1,0
6173908,"Colorado St.","Michigan",5,15,13,1,0,3,2,1,0
6173908,"Colorado St.","Michigan",4,18,25,0,1,3,2,1,0
6173908,"Colorado St.","Michigan",2,25,23,1,0,3,2,1,0
6173909,"Michigan","North Carolina",1,25,17,1,0,3,0,1,0
6173909,"Michigan","North Carolina",3,25,18,1,0,3,0,1,0
6173909,"Michigan","North Carolina",2,25,21,1,0,3,0,1,0
6173910,"Michigan","Duke",4,23,25,0,1,1,3,0,1
6173910,"Michigan","Duke",1,19,25,0,1,1,3,0,1
6173910,"Michigan","Duke",3,25,18,1,0,1,3,0,1
6173910,"Michigan","Duke",2,26,28,0,1,1,3,0,1
6173911,"Bowling Green","Michigan",1,25,20,1,0,3,2,1,0
6173911,"Bowling Green","Michigan",2,25,19,1,0,3,2,1,0
6173911,"Bowling Green","Michigan",3,17,25,0,1,3,2,1,0
6173911,"Bowling Green","Michigan",4,22,25,0,1,3,2,1,0
6173911,"Bowling Green","Michigan",5,15,10,1,0,3,2,1,0
6173912,"Michigan","Bowling Green",5,12,15,0,1,2,3,0,1
6173912,"Michigan","Bowling Green",3,25,19,1,0,2,3,0,1
6173912,"Michigan","Bowling Green",1,22,25,0,1,2,3,0,1
6173912,"Michigan","Bowling Green",2,25,14,1,0,2,3,0,1
6173912,"Michigan","Bowling Green",4,18,25,0,1,2,3,0,1
6173913,"Michigan","Michigan St.",2,22,25,0,1,0,3,0,1
6173913,"Michigan","Michigan St.",1,14,25,0,1,0,3,0,1
6173913,"Michigan","Michigan St.",3,22,25,0,1,0,3,0,1
6173914,"Maryland","Michigan",2,25,12,1,0,3,0,1,0
6173914,"Maryland","Michigan",1,25,20,1,0,3,0,1,0
6173914,"Maryland","Michigan",3,25,21,1,0,3,0,1,0
6173926,"Marquette","Purdue",2,18,25,0,1,2,3,0,1
6173926,"Marquette","Purdue",1,25,18,1,0,2,3,0,1
6173926,"Marquette","Purdue",4,27,29,0,1,2,3,0,1
6173926,"Marquette","Purdue",3,25,16,1,0,2,3,0,1
6173926,"Marquette","Purdue",5,15,17,0,1,2,3,0,1
6173927,"Purdue","Duke",1,25,19,1,0,3,1,1,0
6173927,"Purdue","Duke",2,26,28,0,1,3,1,1,0
6173927,"Purdue","Duke",3,25,19,1,0,3,1,1,0
6173927,"Purdue","Duke",4,25,14,1,0,3,1,1,0
6173928,"Purdue","Creighton",1,26,28,0,1,0,3,0,1
6173928,"Purdue","Creighton",3,20,25,0,1,0,3,0,1
6173928,"Purdue","Creighton",2,21,25,0,1,0,3,0,1
6173929,"Purdue","Loyola Chicago",4,25,22,1,0,2,3,0,1
6173929,"Purdue","Loyola Chicago",2,19,25,0,1,2,3,0,1
6173929,"Purdue","Loyola Chicago",3,23,25,0,1,2,3,0,1
6173929,"Purdue","Loyola Chicago",5,14,16,0,1,2,3,0,1
6173929,"Purdue","Loyola Chicago",1,25,20,1,0,2,3,0,1
6173930,"Kansas","Purdue",5,15,17,0,1,2,3,0,1
6173930,"Kansas","Purdue",2,19,25,0,1,2,3,0,1
6173930,"Kansas","Purdue",4,19,25,0,1,2,3,0,1
6173930,"Kansas","Purdue",1,25,17,1,0,2,3,0,1
6173930,"Kansas","Purdue",3,25,16,1,0,2,3,0,1
6173931,"Purdue","SMU",2,25,14,1,0,3,1,1,0
6173931,"Purdue","SMU",4,25,23,1,0,3,1,1,0
6173931,"Purdue","SMU",1,21,25,0,1,3,1,1,0
6173931,"Purdue","SMU",3,25,17,1,0,3,1,1,0
6173932,"Purdue","UCF",2,25,19,1,0,3,0,1,0
6173932,"Purdue","UCF",1,25,15,1,0,3,0,1,0
6173932,"Purdue","UCF",3,25,22,1,0,3,0,1,0
6173933,"Purdue","Southern California",2,25,15,1,0,1,3,0,1
6173933,"Purdue","Southern California",1,28,30,0,1,1,3,0,1
6173933,"Purdue","Southern California",4,23,25,0,1,1,3,0,1
6173933,"Purdue","Southern California",3,23,25,0,1,1,3,0,1
6173934,"Maryland","Purdue",2,23,25,0,1,1,3,0,1
6173934,"Maryland","Purdue",1,20,25,0,1,1,3,0,1
6173934,"Maryland","Purdue",4,11,25,0,1,1,3,0,1
6173934,"Maryland","Purdue",3,25,17,1,0,1,3,0,1
6173935,"Rutgers","Purdue",2,20,25,0,1,0,3,0,1
6173935,"Rutgers","Purdue",3,21,25,0,1,0,3,0,1
6173935,"Rutgers","Purdue",1,19,25,0,1,0,3,0,1
6173946,"Purdue","Kentucky",2,19,25,0,1,3,2,1,0
6173946,"Purdue","Kentucky",3,25,22,1,0,3,2,1,0
6173946,"Purdue","Kentucky",5,18,16,1,0,3,2,1,0
6173946,"Purdue","Kentucky",1,25,23,1,0,3,2,1,0
6173946,"Purdue","Kentucky",4,12,25,0,1,3,2,1,0
6173947,"Oregon","Northwestern",1,25,14,1,0,3,0,1,0
6173947,"Oregon","Northwestern",2,25,17,1,0,3,0,1,0
6173947,"Oregon","Northwestern",3,25,18,1,0,3,0,1,0
6173948,"Northwestern","San Diego",4,25,20,1,0,3,1,1,0
6173948,"Northwestern","San Diego",3,25,13,1,0,3,1,1,0
6173948,"Northwestern","San Diego",1,25,17,1,0,3,1,1,0
6173948,"Northwestern","San Diego",2,22,25,0,1,3,1,1,0
6173949,"Northeastern","Northwestern",1,15,25,0,1,0,3,0,1
6173949,"Northeastern","Northwestern",3,14,25,0,1,0,3,0,1
6173949,"Northeastern","Northwestern",2,13,25,0,1,0,3,0,1
6173950,"Fairfield","Northwestern",3,13,25,0,1,0,3,0,1
6173950,"Fairfield","Northwestern",1,15,25,0,1,0,3,0,1
6173950,"Fairfield","Northwestern",2,15,25,0,1,0,3,0,1
6173951,"Northwestern","Illinois St.",3,25,22,1,0,3,0,1,0
6173951,"Northwestern","Illinois St.",1,25,8,1,0,3,0,1,0
6173951,"Northwestern","Illinois St.",2,25,19,1,0,3,0,1,0
6173953,"Northwestern","Northern Colo.",2,25,17,1,0,3,0,1,0
6173953,"Northwestern","Northern Colo.",1,25,19,1,0,3,0,1,0
6173953,"Northwestern","Northern Colo.",3,25,19,1,0,3,0,1,0
6173954,"Northwestern","UIC",4,10,25,0,1,2,3,0,1
6173954,"Northwestern","UIC",3,23,25,0,1,2,3,0,1
6173954,"Northwestern","UIC",2,25,18,1,0,2,3,0,1
6173954,"Northwestern","UIC",5,11,15,0,1,2,3,0,1
6173954,"Northwestern","UIC",1,25,20,1,0,2,3,0,1
6173955,"Northwestern","Penn St.",1,18,25,0,1,0,3,0,1
6173955,"Northwestern","Penn St.",3,21,25,0,1,0,3,0,1
6173955,"Northwestern","Penn St.",2,15,25,0,1,0,3,0,1
6173967,"Northwestern","Yale",1,25,22,1,0,3,0,1,0
6173967,"Northwestern","Yale",2,25,19,1,0,3,0,1,0
6173967,"Northwestern","Yale",3,25,13,1,0,3,0,1,0
6173968,"Michigan St.","Belmont",2,25,19,1,0,3,0,1,0
6173968,"Michigan St.","Belmont",3,25,7,1,0,3,0,1,0
6173968,"Michigan St.","Belmont",1,25,17,1,0,3,0,1,0
6173969,"Arkansas","Michigan St.",3,25,10,1,0,3,0,1,0
6173969,"Arkansas","Michigan St.",2,25,16,1,0,3,0,1,0
6173969,"Arkansas","Michigan St.",1,25,19,1,0,3,0,1,0
6173970,"Michigan St.","Tulsa",3,18,25,0,1,1,3,0,1
6173970,"Michigan St.","Tulsa",1,25,27,0,1,1,3,0,1
6173970,"Michigan St.","Tulsa",4,19,25,0,1,1,3,0,1
6173970,"Michigan St.","Tulsa",2,25,10,1,0,1,3,0,1
6173971,"Central Ark.","Michigan St.",1,7,25,0,1,0,3,0,1
6173971,"Central Ark.","Michigan St.",2,18,25,0,1,0,3,0,1
6173971,"Central Ark.","Michigan St.",3,19,25,0,1,0,3,0,1
6173972,"Michigan St.","Syracuse",1,25,12,1,0,3,0,1,0
6173972,"Michigan St.","Syracuse",2,25,13,1,0,3,0,1,0
6173972,"Michigan St.","Syracuse",3,26,24,1,0,3,0,1,0
6173973,"Michigan St.","Delaware St.",1,25,13,1,0,3,0,1,0
6173973,"Michigan St.","Delaware St.",2,25,16,1,0,3,0,1,0
6173973,"Michigan St.","Delaware St.",3,25,21,1,0,3,0,1,0
6173974,"Michigan St.","Duke",3,23,25,0,1,0,3,0,1
6173974,"Michigan St.","Duke",1,19,25,0,1,0,3,0,1
6173974,"Michigan St.","Duke",2,22,25,0,1,0,3,0,1
6173975,"Illinois","Michigan St.",1,25,23,1,0,3,2,1,0
6173975,"Illinois","Michigan St.",5,15,13,1,0,3,2,1,0
6173975,"Illinois","Michigan St.",3,23,25,0,1,3,2,1,0
6173975,"Illinois","Michigan St.",4,25,22,1,0,3,2,1,0
6173975,"Illinois","Michigan St.",2,24,26,0,1,3,2,1,0
6173979,"Michigan St.","North Carolina",1,25,20,1,0,3,1,1,0
6173979,"Michigan St.","North Carolina",3,25,17,1,0,3,1,1,0
6173979,"Michigan St.","North Carolina",4,25,15,1,0,3,1,1,0
6173979,"Michigan St.","North Carolina",2,21,25,0,1,3,1,1,0
6173980,"UConn","Michigan St.",1,21,25,0,1,0,3,0,1
6173980,"UConn","Michigan St.",2,20,25,0,1,0,3,0,1
6173980,"UConn","Michigan St.",3,23,25,0,1,0,3,0,1
6173981,"Brown","Michigan St.",1,31,29,1,0,1,3,0,1
6173981,"Brown","Michigan St.",4,21,25,0,1,1,3,0,1
6173981,"Brown","Michigan St.",3,13,25,0,1,1,3,0,1
6173981,"Brown","Michigan St.",2,21,25,0,1,1,3,0,1
6173982,"Binghamton","Michigan St.",4,19,25,0,1,1,3,0,1
6173982,"Binghamton","Michigan St.",3,15,25,0,1,1,3,0,1
6173982,"Binghamton","Michigan St.",1,12,25,0,1,1,3,0,1
6173982,"Binghamton","Michigan St.",2,25,23,1,0,1,3,0,1
6173989,"Maryland","Old Dominion",2,25,21,1,0,3,0,1,0
6173989,"Maryland","Old Dominion",3,25,17,1,0,3,0,1,0
6173989,"Maryland","Old Dominion",1,25,19,1,0,3,0,1,0
6173990,"Navy","Maryland",2,25,23,1,0,3,0,1,0
6173990,"Navy","Maryland",3,25,21,1,0,3,0,1,0
6173990,"Navy","Maryland",1,25,23,1,0,3,0,1,0
6173991,"Maryland","Coastal Carolina",4,25,27,0,1,3,2,1,0
6173991,"Maryland","Coastal Carolina",1,25,16,1,0,3,2,1,0
6173991,"Maryland","Coastal Carolina",2,25,23,1,0,3,2,1,0
6173991,"Maryland","Coastal Carolina",3,21,25,0,1,3,2,1,0
6173991,"Maryland","Coastal Carolina",5,15,13,1,0,3,2,1,0
6173992,"Maryland","Le Moyne",2,25,9,1,0,3,0,1,0
6173992,"Maryland","Le Moyne",1,25,12,1,0,3,0,1,0
6173992,"Maryland","Le Moyne",3,25,10,1,0,3,0,1,0
6173993,"FIU","Maryland",4,21,25,0,1,1,3,0,1
6173993,"FIU","Maryland",2,22,25,0,1,1,3,0,1
6173993,"FIU","Maryland",3,18,25,0,1,1,3,0,1
6173993,"FIU","Maryland",1,25,23,1,0,1,3,0,1
6173994,"Miami (FL)","Maryland",3,23,25,0,1,3,1,1,0
6173994,"Miami (FL)","Maryland",1,25,13,1,0,3,1,1,0
6173994,"Miami (FL)","Maryland",4,25,23,1,0,3,1,1,0
6173994,"Miami (FL)","Maryland",2,25,22,1,0,3,1,1,0
6173995,"FGCU","Maryland",3,25,15,1,0,2,3,0,1
6173995,"FGCU","Maryland",4,25,17,1,0,2,3,0,1
6173995,"FGCU","Maryland",2,16,25,0,1,2,3,0,1
6173995,"FGCU","Maryland",1,20,25,0,1,2,3,0,1
6173995,"FGCU","Maryland",5,12,15,0,1,2,3,0,1
6173996,"Maryland","Lamar University",3,25,20,1,0,3,0,1,0
6173996,"Maryland","Lamar University",2,25,17,1,0,3,0,1,0
6173996,"Maryland","Lamar University",1,25,13,1,0,3,0,1,0
6173997,"Utah Valley","Maryland",1,25,20,1,0,1,3,0,1
6173997,"Utah Valley","Maryland",4,25,27,0,1,1,3,0,1
6173997,"Utah Valley","Maryland",2,22,25,0,1,1,3,0,1
6173997,"Utah Valley","Maryland",3,8,25,0,1,1,3,0,1
6173998,"Maryland","Princeton",2,25,22,1,0,3,0,1,0
6173998,"Maryland","Princeton",1,25,23,1,0,3,0,1,0
6173998,"Maryland","Princeton",3,25,20,1,0,3,0,1,0
6173999,"Howard","Maryland",3,15,25,0,1,0,3,0,1
6173999,"Howard","Maryland",2,20,25,0,1,0,3,0,1
6173999,"Howard","Maryland",1,17,25,0,1,0,3,0,1
6174000,"Fla. Atlantic","Maryland",2,17,25,0,1,0,3,0,1
6174000,"Fla. Atlantic","Maryland",3,22,25,0,1,0,3,0,1
6174000,"Fla. Atlantic","Maryland",1,22,25,0,1,0,3,0,1
6174006,"Iowa","Kent St.",2,25,23,1,0,3,2,1,0
6174006,"Iowa","Kent St.",1,22,25,0,1,3,2,1,0
6174006,"Iowa","Kent St.",4,25,18,1,0,3,2,1,0
6174006,"Iowa","Kent St.",5,15,7,1,0,3,2,1,0
6174006,"Iowa","Kent St.",3,22,25,0,1,3,2,1,0
6174007,"Iowa","Central Mich.",2,25,20,1,0,3,1,1,0
6174007,"Iowa","Central Mich.",4,25,23,1,0,3,1,1,0
6174007,"Iowa","Central Mich.",1,25,17,1,0,3,1,1,0
6174007,"Iowa","Central Mich.",3,18,25,0,1,3,1,1,0
6174013,"Cal Poly","Iowa",4,12,25,0,1,1,3,0,1
6174013,"Cal Poly","Iowa",1,16,25,0,1,1,3,0,1
6174013,"Cal Poly","Iowa",2,23,25,0,1,1,3,0,1
6174013,"Cal Poly","Iowa",3,27,25,1,0,1,3,0,1
6174014,"Syracuse","Iowa",1,21,25,0,1,0,3,0,1
6174014,"Syracuse","Iowa",2,20,25,0,1,0,3,0,1
6174014,"Syracuse","Iowa",3,15,25,0,1,0,3,0,1
6174015,"Cornell","Iowa",1,22,25,0,1,0,3,0,1
6174015,"Cornell","Iowa",3,11,25,0,1,0,3,0,1
6174015,"Cornell","Iowa",2,25,27,0,1,0,3,0,1
6174016,"Iowa","Middle Tenn.",3,25,11,1,0,3,0,1,0
6174016,"Iowa","Middle Tenn.",1,29,27,1,0,3,0,1,0
6174016,"Iowa","Middle Tenn.",2,25,18,1,0,3,0,1,0
6174017,"Iowa","South Dakota St.",1,25,21,1,0,3,0,1,0
6174017,"Iowa","South Dakota St.",3,25,22,1,0,3,0,1,0
6174017,"Iowa","South Dakota St.",2,25,19,1,0,3,0,1,0
6174018,"Iowa","Iowa St.",3,24,26,0,1,2,3,0,1
6174018,"Iowa","Iowa St.",5,9,15,0,1,2,3,0,1
6174018,"Iowa","Iowa St.",4,18,25,0,1,2,3,0,1
6174018,"Iowa","Iowa St.",2,25,17,1,0,2,3,0,1
6174018,"Iowa","Iowa St.",1,26,24,1,0,2,3,0,1
6174019,"Iowa","Missouri St.",1,25,19,1,0,3,1,1,0
6174019,"Iowa","Missouri St.",4,25,21,1,0,3,1,1,0
6174019,"Iowa","Missouri St.",3,25,21,1,0,3,1,1,0
6174019,"Iowa","Missouri St.",2,21,25,0,1,3,1,1,0
6174020,"Iowa","Grand Canyon",1,18,25,0,1,0,3,0,1
6174020,"Iowa","Grand Canyon",3,16,25,0,1,0,3,0,1
6174020,"Iowa","Grand Canyon",2,14,25,0,1,0,3,0,1
6174022,"Sacramento St.","Iowa",2,25,21,1,0,3,0,1,0
6174022,"Sacramento St.","Iowa",3,25,21,1,0,3,0,1,0
6174022,"Sacramento St.","Iowa",1,25,19,1,0,3,0,1,0
6174023,"Iowa","Nevada",5,10,15,0,1,2,3,0,1
6174023,"Iowa","Nevada",3,17,25,0,1,2,3,0,1
6174023,"Iowa","Nevada",2,25,22,1,0,2,3,0,1
6174023,"Iowa","Nevada",4,21,25,0,1,2,3,0,1
6174023,"Iowa","Nevada",1,26,24,1,0,2,3,0,1
6174024,"Nebraska","Utah St.",3,25,17,1,0,3,0,1,0
6174024,"Nebraska","Utah St.",2,25,17,1,0,3,0,1,0
6174024,"Nebraska","Utah St.",1,25,20,1,0,3,0,1,0
6174025,"Nebraska","Kentucky",2,25,22,1,0,3,1,1,0
6174025,"Nebraska","Kentucky",1,25,14,1,0,3,1,1,0
6174025,"Nebraska","Kentucky",4,25,21,1,0,3,1,1,0
6174025,"Nebraska","Kentucky",3,23,25,0,1,3,1,1,0
6174029,"NIU","Illinois",1,25,22,1,0,1,3,0,1
6174029,"NIU","Illinois",4,21,25,0,1,1,3,0,1
6174029,"NIU","Illinois",3,22,25,0,1,1,3,0,1
6174029,"NIU","Illinois",2,19,25,0,1,1,3,0,1
6174030,"UIC","Illinois",1,25,23,1,0,1,3,0,1
6174030,"UIC","Illinois",4,17,25,0,1,1,3,0,1
6174030,"UIC","Illinois",2,12,25,0,1,1,3,0,1
6174030,"UIC","Illinois",3,18,25,0,1,1,3,0,1
6174031,"Notre Dame","Illinois",1,25,21,1,0,3,0,1,0
6174031,"Notre Dame","Illinois",2,25,19,1,0,3,0,1,0
6174031,"Notre Dame","Illinois",3,25,22,1,0,3,0,1,0
6174032,"Bradley","Illinois",4,21,25,0,1,1,3,0,1
6174032,"Bradley","Illinois",1,25,16,1,0,1,3,0,1
6174032,"Bradley","Illinois",3,22,25,0,1,1,3,0,1
6174032,"Bradley","Illinois",2,23,25,0,1,1,3,0,1
6174033,"Illinois","Southern California",4,20,25,0,1,2,3,0,1
6174033,"Illinois","Southern California",2,25,17,1,0,2,3,0,1
6174033,"Illinois","Southern California",5,13,15,0,1,2,3,0,1
6174033,"Illinois","Southern California",3,25,21,1,0,2,3,0,1
6174033,"Illinois","Southern California",1,16,25,0,1,2,3,0,1
6174034,"UCF","Illinois",2,23,25,0,1,3,2,1,0
6174034,"UCF","Illinois",3,25,15,1,0,3,2,1,0
6174034,"UCF","Illinois",5,15,10,1,0,3,2,1,0
6174034,"UCF","Illinois",1,21,25,0,1,3,2,1,0
6174034,"UCF","Illinois",4,25,18,1,0,3,2,1,0
6174037,"Nebraska","Lipscomb",1,25,10,1,0,3,0,1,0
6174037,"Nebraska","Lipscomb",2,25,21,1,0,3,0,1,0
6174037,"Nebraska","Lipscomb",3,25,16,1,0,3,0,1,0
6174038,"Nebraska","SMU",1,25,16,1,0,3,0,1,0
6174038,"Nebraska","SMU",3,25,16,1,0,3,0,1,0
6174038,"Nebraska","SMU",2,25,23,1,0,3,0,1,0
6174039,"Nebraska","Omaha",2,25,14,1,0,3,0,1,0
6174039,"Nebraska","Omaha",3,25,13,1,0,3,0,1,0
6174039,"Nebraska","Omaha",1,25,14,1,0,3,0,1,0
6174040,"Kansas St.","Nebraska",2,15,25,0,1,0,3,0,1
6174040,"Kansas St.","Nebraska",3,19,25,0,1,0,3,0,1
6174040,"Kansas St.","Nebraska",1,21,25,0,1,0,3,0,1
6174041,"Nebraska","Creighton",1,25,9,1,0,3,1,1,0
6174041,"Nebraska","Creighton",2,25,13,1,0,3,1,1,0
6174041,"Nebraska","Creighton",4,25,20,1,0,3,1,1,0
6174041,"Nebraska","Creighton",3,23,25,0,1,3,1,1,0
6174042,"Nebraska","Long Beach St.",3,25,21,1,0,3,0,1,0
6174042,"Nebraska","Long Beach St.",1,25,18,1,0,3,0,1,0
6174042,"Nebraska","Long Beach St.",2,25,8,1,0,3,0,1,0
6174043,"Stanford","Nebraska",3,25,19,1,0,1,3,0,1
6174043,"Stanford","Nebraska",1,23,25,0,1,1,3,0,1
6174043,"Stanford","Nebraska",2,16,25,0,1,1,3,0,1
6174043,"Stanford","Nebraska",4,21,25,0,1,1,3,0,1
6174047,"Illinois","Valparaiso",3,25,19,1,0,3,0,1,0
6174047,"Illinois","Valparaiso",2,25,17,1,0,3,0,1,0
6174047,"Illinois","Valparaiso",1,25,17,1,0,3,0,1,0
6174048,"Illinois","Wichita St.",4,25,23,1,0,2,3,0,1
6174048,"Illinois","Wichita St.",5,11,15,0,1,2,3,0,1
6174048,"Illinois","Wichita St.",3,19,25,0,1,2,3,0,1
6174048,"Illinois","Wichita St.",2,19,25,0,1,2,3,0,1
6174048,"Illinois","Wichita St.",1,25,20,1,0,2,3,0,1
6174049,"Illinois","Illinois St.",2,20,25,0,1,3,1,1,0
6174049,"Illinois","Illinois St.",4,25,20,1,0,3,1,1,0
6174049,"Illinois","Illinois St.",3,25,18,1,0,3,1,1,0
6174049,"Illinois","Illinois St.",1,25,23,1,0,3,1,1,0
6174050,"Illinois","Oklahoma",2,22,25,0,1,0,3,0,1
6174050,"Illinois","Oklahoma",3,20,25,0,1,0,3,0,1
6174050,"Illinois","Oklahoma",1,16,25,0,1,0,3,0,1
6174052,"Florida","Penn St.",4,26,24,1,0,3,1,1,0
6174052,"Florida","Penn St.",2,25,23,1,0,3,1,1,0
6174052,"Florida","Penn St.",1,18,25,0,1,3,1,1,0
6174052,"Florida","Penn St.",3,25,17,1,0,3,1,1,0
6174053,"Penn St.","James Madison",4,25,16,1,0,3,1,1,0
6174053,"Penn St.","James Madison",3,25,16,1,0,3,1,1,0
6174053,"Penn St.","James Madison",1,25,18,1,0,3,1,1,0
6174053,"Penn St.","James Madison",2,20,25,0,1,3,1,1,0
6174054,"Temple","Penn St.",1,9,25,0,1,0,3,0,1
6174054,"Temple","Penn St.",3,25,27,0,1,0,3,0,1
6174054,"Temple","Penn St.",2,15,25,0,1,0,3,0,1
6174055,"Louisville","Penn St.",2,25,19,1,0,3,0,1,0
6174055,"Louisville","Penn St.",3,25,16,1,0,3,0,1,0
6174055,"Louisville","Penn St.",1,25,17,1,0,3,0,1,0
6174056,"Penn St.","Seton Hall",3,25,14,1,0,3,1,1,0
6174056,"Penn St.","Seton Hall",4,25,19,1,0,3,1,1,0
6174056,"Penn St.","Seton Hall",2,20,25,0,1,3,1,1,0
6174056,"Penn St.","Seton Hall",1,25,20,1,0,3,1,1,0
6174057,"N.C. A&T","Rutgers",3,24,26,0,1,0,3,0,1
6174057,"N.C. A&T","Rutgers",2,16,25,0,1,0,3,0,1
6174057,"N.C. A&T","Rutgers",1,16,25,0,1,0,3,0,1
6174058,"Rutgers","Winthrop",3,25,21,1,0,3,0,1,0
6174058,"Rutgers","Winthrop",1,25,20,1,0,3,0,1,0
6174058,"Rutgers","Winthrop",2,25,10,1,0,3,0,1,0
6174059,"Rutgers","Howard",1,25,23,1,0,3,0,1,0
